booking_id,guest_id,booking_date,check_in_date,check_out_date,room_type_id,rate_code_id,channel_id,segment_id,status,total_room_revenue,number_of_rooms,adults_count,children_count
RES-17858,GST-0838,2024-03-28,2024-05-08,2024-05-11,RT_OCV,RC_PROMO,CH_DIR,Leisure,Checked-Out,11507.64,1,2,0
RES-17859,GST-0623,2024-02-05,2024-03-10,2024-03-15,RT_STQ,RC_RACK,CH_EXP,Leisure,Checked-Out,15805.0,1,2,0
RES-17860,GST-0107,2024-10-08,2024-11-07,2024-11-08,RT_OCV,RC_AAA,CH_GDS,Business,Checked-Out,7386.21,1,1,2
RES-17861,GST-0264,2024-10-31,2024-11-10,2024-11-14,RT_OCV,RC_RACK,CH_DIR,Leisure,Checked-Out,33389.2,1,2,1
RES-17862,GST-1605,2024-01-01,2024-01-09,2024-01-12,RT_STQ,RC_PROMO,CH_GDS,Wholesale,Checked-Out,11280.95,1,2,0
RES-17863,GST-0548,2024-08-18,2024-09-12,2024-09-14,RT_OCV,RC_AAA,CH_GDS,Transient,Checked-Out,8000.64,1,2,0
RES-17864,GST-0663,2024-10-19,2024-10-29,2024-11-03,RT_STQ,RC_RACK,CH_GDS,Leisure,Checked-Out,13060.0,1,1,3
RES-17865,GST-1580,2024-10-05,2024-11-04,2024-11-05,RT_OCV,RC_AAA,CH_GDS,Business,Checked-Out,6032.52,1,1,1
RES-17866,GST-1004,2024-07-23,2024-09-16,2024-09-17,RT_STE,RC_RACK,CH_EXP,Business,Checked-Out,6739.2,1,2,0
RES-17867,GST-1943,2024-05-14,2024-06-13,2024-06-17,RT_STE,RC_NRF,CH_DIR,Wholesale,Checked-Out,26288.64,1,1,1
RES-17868,GST-1011,2024-11-11,2024-12-12,2024-12-14,RT_DLK,RC_CORP,CH_EXP,Business,Checked-Out,11445.2,1,1,2
RES-17869,GST-0612,2024-02-02,2024-03-27,2024-03-31,RT_STQ,RC_NRF,CH_EXP,Wholesale,No-Show,2676.8,1,2,1
RES-17870,GST-0465,2024-09-29,2024-10-31,2024-11-04,RT_STQ,RC_NRF,CH_BDC,Leisure,Checked-Out,9190.4,1,1,0
RES-17871,GST-1685,2024-01-17,2024-01-31,2024-02-03,RT_STQ,RC_AAA,CH_BDC,Leisure,Checked-Out,9877.14,1,1,1
RES-17872,GST-0645,2024-09-26,2024-10-19,2024-10-21,RT_STQ,RC_AAA,CH_DIR,Leisure,Checked-Out,9064.8,2,4,0
RES-17873,GST-0060,2024-07-14,2024-08-20,2024-08-22,RT_DLK,RC_CORP,CH_BDC,Business,Checked-Out,11897.6,1,2,0
RES-17874,GST-0641,2024-09-25,2024-10-15,2024-10-18,RT_STQ,RC_NRF,CH_GDS,Leisure,Checked-Out,6456.0,1,1,1
RES-17875,GST-1235,2024-09-17,2024-10-01,2024-10-05,RT_DLK,RC_NRF,CH_BDC,Leisure,Checked-Out,11920.0,1,2,3
RES-17876,GST-1534,2024-06-06,2024-07-15,2024-07-17,RT_STQ,RC_AAA,CH_BDC,Business,Checked-Out,6638.58,1,1,1
RES-17877,GST-1008,2024-02-04,2024-03-05,2024-03-06,RT_OCV,RC_RACK,CH_BDC,Business,Checked-Out,5789.0,1,1,2
RES-17878,GST-1123,2024-09-19,2024-10-05,2024-10-09,RT_OCV,RC_PROMO,CH_DIR,Leisure,Checked-Out,16751.8,1,1,0
RES-17879,GST-1539,2024-03-16,2024-04-07,2024-04-10,RT_DLK,RC_CORP,CH_DIR,Transient,Cancelled,0,4,2,0
RES-17880,GST-0526,2024-10-25,2024-11-23,2024-11-25,RT_DLK,RC_PROMO,CH_BDC,Transient,Cancelled,0,1,2,0
RES-17881,GST-1091,2024-05-04,2024-05-18,2024-05-21,RT_DLK,RC_RACK,CH_GDS,Leisure,Checked-Out,9196.8,1,1,2
RES-17882,GST-0159,2024-08-06,2024-09-22,2024-09-23,RT_STQ,RC_NRF,CH_EXP,Business,Checked-Out,3572.48,2,1,0
RES-17883,GST-0076,2024-02-05,2024-03-21,2024-03-24,RT_STQ,RC_NRF,CH_EXP,Transient,Checked-Out,7512.0,1,2,2
RES-17884,GST-1502,2024-03-31,2024-05-16,2024-05-18,RT_STQ,RC_CORP,CH_BDC,Leisure,Checked-Out,4484.8,1,2,0
RES-17885,GST-0767,2024-07-10,2024-08-01,2024-08-04,RT_OCV,RC_RACK,CH_GDS,Leisure,Checked-Out,20810.4,1,1,0
RES-17886,GST-1439,2024-07-14,2024-08-12,2024-08-13,RT_STE,RC_CORP,CH_EXP,Transient,Checked-Out,15213.9,1,2,0
RES-17887,GST-0107,2024-05-04,2024-06-18,2024-06-20,RT_DLK,RC_PROMO,CH_BDC,Leisure,Checked-Out,21580.48,4,1,0
RES-17888,GST-0892,2024-06-18,2024-06-25,2024-06-30,RT_STQ,RC_CORP,CH_DIR,Leisure,Checked-Out,13812.0,1,2,0
RES-17889,GST-0977,2024-01-01,2024-02-21,2024-02-26,RT_OCV,RC_NRF,CH_EXP,Leisure,Cancelled,0,1,1,0
RES-17890,GST-0906,2024-07-21,2024-07-30,2024-08-03,RT_STQ,RC_RACK,CH_GDS,Group,Checked-Out,17586.4,1,2,0
RES-17891,GST-0127,2024-04-03,2024-06-01,2024-06-02,RT_DLK,RC_AAA,CH_EXP,Business,Cancelled,0,1,2,0
RES-17892,GST-1510,2024-09-28,2024-11-01,2024-11-03,RT_DLK,RC_RACK,CH_EXP,Business,Checked-Out,9339.2,1,2,0
RES-17893,GST-0900,2024-03-13,2024-04-09,2024-04-12,RT_DLK,RC_NRF,CH_GDS,Wholesale,Checked-Out,29429.76,4,1,0
RES-17894,GST-1450,2024-10-06,2024-10-29,2024-10-30,RT_STQ,RC_AAA,CH_DIR,Business,Checked-Out,2661.3,1,1,2
RES-17895,GST-0587,2024-01-02,2024-01-26,2024-01-29,RT_STQ,RC_NRF,CH_BDC,Group,Checked-Out,9696.96,1,1,1
RES-17896,GST-1478,2024-11-04,2024-12-31,2025-01-05,RT_DLK,RC_PROMO,CH_EXP,Group,Confirmed,45857.5,2,4,1
RES-17897,GST-0533,2024-10-12,2024-11-08,2024-11-12,RT_STQ,RC_NRF,CH_DIR,Leisure,Checked-Out,10670.4,1,2,1
RES-17898,GST-0199,2024-06-14,2024-08-04,2024-08-07,RT_STE,RC_RACK,CH_BDC,Wholesale,Checked-Out,33364.5,1,2,0
RES-17899,GST-1524,2024-05-10,2024-06-05,2024-06-10,RT_STQ,RC_CORP,CH_BDC,Leisure,Checked-Out,13136.0,1,2,0
RES-17900,GST-1526,2024-11-09,2024-11-25,2024-11-27,RT_STQ,RC_PROMO,CH_BDC,Wholesale,Checked-Out,6932.77,1,2,0
RES-17901,GST-0567,2024-11-07,2024-12-02,2024-12-04,RT_DLK,RC_RACK,CH_GDS,Transient,Checked-Out,11325.6,1,2,3
RES-17902,GST-0812,2024-03-03,2024-04-07,2024-04-09,RT_DLK,RC_CORP,CH_EXP,Business,Cancelled,0,1,2,0
RES-17903,GST-1250,2024-04-22,2024-06-21,2024-06-26,RT_DLK,RC_RACK,CH_EXP,Leisure,Cancelled,0,2,4,0
RES-17904,GST-0646,2024-02-27,2024-04-13,2024-04-15,RT_DLK,RC_RACK,CH_BDC,Wholesale,Checked-Out,5841.6,1,2,0
RES-17905,GST-1234,2024-10-22,2024-12-05,2024-12-06,RT_DLK,RC_RACK,CH_EXP,Business,Cancelled,0,1,1,1
RES-17906,GST-1264,2024-02-27,2024-04-06,2024-04-11,RT_STQ,RC_CORP,CH_BDC,Leisure,Checked-Out,12436.0,1,2,1
RES-17907,GST-0839,2024-09-16,2024-10-30,2024-11-04,RT_STQ,RC_RACK,CH_EXP,Leisure,Checked-Out,14280.0,1,2,1
RES-17908,GST-1444,2024-01-22,2024-03-16,2024-03-19,RT_STQ,RC_NRF,CH_EXP,Group,Checked-Out,8282.4,1,2,0
RES-17909,GST-1544,2024-05-11,2024-05-29,2024-06-01,RT_OCV,RC_PROMO,CH_EXP,Wholesale,Checked-Out,26401.68,2,1,2
RES-17910,GST-1388,2024-04-09,2024-05-08,2024-05-13,RT_OCV,RC_CORP,CH_DIR,Leisure,Checked-Out,18644.0,1,1,0
RES-17911,GST-1314,2024-06-04,2024-06-25,2024-06-26,RT_STQ,RC_RACK,CH_EXP,Transient,Cancelled,0,1,1,0
RES-17912,GST-1942,2024-08-03,2024-09-02,2024-09-05,RT_DLK,RC_NRF,CH_DIR,Transient,No-Show,3008.0,1,1,0
RES-17913,GST-0124,2024-01-01,2024-01-27,2024-02-01,RT_DLK,RC_CORP,CH_EXP,Leisure,Cancelled,0,2,1,0
RES-17914,GST-1759,2024-11-16,2024-12-28,2024-12-29,RT_STQ,RC_RACK,CH_EXP,Business,Checked-Out,3481.4,1,2,2
RES-17915,GST-1589,2024-09-26,2024-11-01,2024-11-04,RT_DLK,RC_AAA,CH_DIR,Transient,Checked-Out,13078.26,1,1,1
RES-17916,GST-1750,2024-04-27,2024-06-20,2024-06-22,RT_OCV,RC_AAA,CH_EXP,Wholesale,Cancelled,0,1,2,2
RES-17917,GST-1343,2024-06-18,2024-07-24,2024-07-25,RT_DLK,RC_NRF,CH_EXP,Business,Checked-Out,3964.48,1,2,1
RES-17918,GST-0890,2024-01-01,2024-01-28,2024-01-30,RT_OCV,RC_RACK,CH_GDS,Transient,Cancelled,0,1,1,2
RES-17919,GST-0466,2024-01-08,2024-02-12,2024-02-17,RT_OCV,RC_RACK,CH_BDC,Leisure,Checked-Out,40228.5,1,1,1
RES-17920,GST-1888,2024-09-11,2024-10-18,2024-10-22,RT_STQ,RC_NRF,CH_DIR,Leisure,Checked-Out,10556.8,1,1,1
RES-17921,GST-1043,2024-09-15,2024-11-03,2024-11-06,RT_ACC,RC_RACK,CH_BDC,Transient,Checked-Out,10132.2,1,1,3
RES-17922,GST-1957,2024-01-21,2024-02-23,2024-02-28,RT_STQ,RC_NRF,CH_EXP,Leisure,Checked-Out,14846.0,1,1,1
RES-17923,GST-1781,2024-08-26,2024-08-26,2024-08-29,RT_DLK,RC_RACK,CH_WAL,Transient,Checked-Out,14340.3,1,1,0
RES-17924,GST-0362,2024-01-21,2024-03-11,2024-03-13,RT_STQ,RC_RACK,CH_EXP,Business,Cancelled,0,1,2,2
RES-17925,GST-1044,2024-09-24,2024-11-18,2024-11-23,RT_DLK,RC_PROMO,CH_EXP,Group,Cancelled,0,3,1,3
RES-17926,GST-1951,2024-05-21,2024-05-28,2024-06-02,RT_STQ,RC_RACK,CH_GDS,Leisure,Checked-Out,11268.0,1,1,0
RES-17927,GST-1669,2024-08-29,2024-10-12,2024-10-17,RT_STQ,RC_NRF,CH_EXP,Leisure,Cancelled,0,1,1,0
RES-17928,GST-0899,2024-12-10,2024-12-10,2024-12-11,RT_DLK,RC_CORP,CH_WAL,Transient,Checked-Out,4635.8,1,1,1
RES-17929,GST-0263,2024-02-13,2024-04-10,2024-04-15,RT_DLK,RC_CORP,CH_EXP,Leisure,Checked-Out,14240.0,1,2,1
RES-17930,GST-0333,2024-09-03,2024-09-25,2024-09-29,RT_DLK,RC_NRF,CH_EXP,Leisure,Checked-Out,12047.36,1,2,1
RES-17931,GST-0741,2024-11-21,2024-12-19,2024-12-21,RT_STQ,RC_CORP,CH_DIR,Business,Checked-Out,6812.0,1,2,0
RES-17932,GST-0439,2024-10-20,2024-11-09,2024-11-13,RT_STQ,RC_RACK,CH_EXP,Leisure,Checked-Out,17685.2,1,2,1
RES-17933,GST-0028,2024-09-07,2024-09-08,2024-09-10,RT_DLK,RC_NRF,CH_WAL,Leisure,No-Show,3107.84,1,2,0
RES-17934,GST-1874,2024-07-05,2024-07-06,2024-07-08,RT_STQ,RC_RACK,CH_WAL,Transient,No-Show,4470.7,1,2,0
RES-17935,GST-0955,2024-04-12,2024-05-24,2024-05-29,RT_OCV,RC_RACK,CH_DIR,Leisure,Checked-Out,23120.0,1,2,0
RES-17936,GST-1654,2024-08-08,2024-08-08,2024-08-10,RT_OCV,RC_RACK,CH_WAL,Transient,Checked-Out,16481.4,1,2,1
RES-17937,GST-0868,2024-09-11,2024-10-23,2024-10-24,RT_OCV,RC_CORP,CH_BDC,Business,Checked-Out,4691.0,1,2,1
RES-17938,GST-0242,2024-01-20,2024-02-15,2024-02-18,RT_STQ,RC_AAA,CH_DIR,Leisure,Checked-Out,12260.43,1,2,1
RES-17939,GST-0223,2024-02-13,2024-03-19,2024-03-24,RT_STQ,RC_RACK,CH_DIR,Leisure,Checked-Out,15915.0,1,2,1
RES-17940,GST-0697,2024-01-23,2024-03-23,2024-03-26,RT_STQ,RC_NRF,CH_EXP,Transient,Checked-Out,6400.8,1,2,2
RES-17941,GST-1410,2024-04-28,2024-06-06,2024-06-08,RT_DLK,RC_PROMO,CH_EXP,Business,Checked-Out,5580.08,1,2,1
RES-17942,GST-0893,2024-04-10,2024-05-18,2024-05-23,RT_STQ,RC_CORP,CH_BDC,Leisure,Checked-Out,10704.0,1,1,1
RES-17943,GST-0342,2024-01-22,2024-02-16,2024-02-21,RT_STQ,RC_AAA,CH_EXP,Leisure,Checked-Out,19942.65,1,1,2
RES-17944,GST-0790,2024-09-26,2024-11-15,2024-11-17,RT_OCV,RC_RACK,CH_EXP,Leisure,Checked-Out,15958.8,1,2,0
RES-17945,GST-0786,2024-11-09,2024-12-03,2024-12-04,RT_STE,RC_RACK,CH_EXP,Business,No-Show,14461.2,1,1,0
RES-17946,GST-1673,2024-03-31,2024-04-22,2024-04-26,RT_ACC,RC_AAA,CH_DIR,Leisure,Checked-Out,8778.24,1,1,0
RES-17947,GST-0205,2024-07-26,2024-09-05,2024-09-07,RT_DLK,RC_CORP,CH_BDC,Transient,Checked-Out,6544.0,1,2,1
RES-17948,GST-1018,2024-10-20,2024-10-20,2024-10-22,RT_STQ,RC_NRF,CH_WAL,Business,Checked-Out,4097.6,1,1,0
RES-17949,GST-1495,2024-04-29,2024-06-08,2024-06-09,RT_OCV,RC_AAA,CH_EXP,Transient,Cancelled,0,1,1,0
RES-17950,GST-0421,2024-03-10,2024-04-29,2024-05-05,RT_OCV,RC_NRF,CH_BDC,Group,Checked-Out,21135.36,1,2,0
RES-17951,GST-1246,2024-02-07,2024-03-11,2024-03-13,RT_DLK,RC_RACK,CH_EXP,Leisure,Cancelled,0,1,1,0
RES-17952,GST-1840,2024-04-19,2024-05-02,2024-05-06,RT_DLK,RC_RACK,CH_DIR,Leisure,Cancelled,0,1,2,0
RES-17953,GST-0221,2024-01-03,2024-01-04,2024-01-06,RT_STQ,RC_AAA,CH_WAL,Transient,No-Show,11351.34,3,3,0
RES-17954,GST-0762,2024-07-21,2024-08-28,2024-08-30,RT_ACC,RC_PROMO,CH_EXP,Business,Checked-Out,6291.87,1,1,0
RES-17955,GST-0948,2024-09-26,2024-10-18,2024-10-20,RT_DLK,RC_RACK,CH_DIR,Leisure,Cancelled,0,1,2,0
RES-17956,GST-1434,2024-02-17,2024-03-09,2024-03-12,RT_STQ,RC_AAA,CH_EXP,Transient,Checked-Out,9255.6,1,1,1
RES-17957,GST-0344,2024-09-23,2024-10-07,2024-10-10,RT_OCV,RC_CORP,CH_DIR,Transient,Checked-Out,36432.0,2,2,2
RES-17958,GST-0943,2024-07-21,2024-08-24,2024-08-26,RT_STQ,RC_RACK,CH_DIR,Business,Checked-Out,7831.2,1,2,0
RES-17959,GST-0451,2024-06-23,2024-07-12,2024-07-14,RT_STQ,RC_AAA,CH_EXP,Business,Cancelled,0,1,2,1
RES-17960,GST-1994,2024-07-04,2024-07-04,2024-07-08,RT_STQ,RC_RACK,CH_WAL,Leisure,Checked-Out,13951.6,1,2,0
RES-17961,GST-0947,2024-07-19,2024-08-31,2024-09-04,RT_STQ,RC_NRF,CH_DIR,Leisure,Checked-Out,11327.68,1,2,1
RES-17962,GST-0564,2024-01-01,2024-01-29,2024-01-30,RT_DLK,RC_RACK,CH_DIR,Business,Checked-Out,5782.4,1,2,0
RES-17963,GST-1749,2024-01-31,2024-03-04,2024-03-07,RT_DLK,RC_AAA,CH_DIR,Leisure,Checked-Out,10629.9,1,2,0
RES-17964,GST-1778,2024-01-14,2024-02-02,2024-02-05,RT_DLK,RC_AAA,CH_BDC,Leisure,Checked-Out,17550.0,1,1,0
RES-17965,GST-0874,2024-07-24,2024-07-25,2024-07-28,RT_OCV,RC_RACK,CH_WAL,Group,Checked-Out,57037.5,3,3,2
RES-17966,GST-1490,2024-04-16,2024-05-13,2024-05-18,RT_STQ,RC_NRF,CH_GDS,Leisure,Cancelled,0,1,2,1
RES-17967,GST-0505,2024-12-05,2024-12-17,2024-12-19,RT_DLK,RC_CORP,CH_DIR,Transient,Checked-Out,12287.6,1,2,0
RES-17968,GST-0048,2024-09-01,2024-09-27,2024-09-29,RT_DLK,RC_RACK,CH_EXP,Leisure,Checked-Out,15705.6,2,2,0
RES-17969,GST-0822,2024-01-23,2024-02-21,2024-02-24,RT_DLK,RC_RACK,CH_DIR,Leisure,Checked-Out,14270.1,1,2,1
RES-17970,GST-0684,2024-10-22,2024-11-26,2024-11-28,RT_OCV,RC_PROMO,CH_DIR,Transient,Checked-Out,11746.15,1,2,0
RES-17971,GST-0735,2024-09-01,2024-09-20,2024-09-25,RT_ACC,RC_NRF,CH_GDS,Leisure,Checked-Out,8633.6,1,2,1
RES-17972,GST-0466,2024-01-15,2024-02-13,2024-02-18,RT_OCV,RC_PROMO,CH_EXP,Leisure,Cancelled,0,1,2,0
RES-17973,GST-1977,2024-01-27,2024-02-12,2024-02-16,RT_OCV,RC_NRF,CH_EXP,Leisure,Checked-Out,20488.0,1,2,0
RES-17974,GST-0106,2024-07-08,2024-07-08,2024-07-12,RT_STE,RC_CORP,CH_WAL,Leisure,Checked-Out,60418.8,1,1,0
RES-17975,GST-1463,2024-09-09,2024-09-28,2024-10-03,RT_OCV,RC_CORP,CH_DIR,Leisure,Checked-Out,22768.0,1,1,3
RES-17976,GST-1025,2024-01-29,2024-02-13,2024-02-15,RT_DLK,RC_AAA,CH_EXP,Business,Checked-Out,8882.64,1,2,1
RES-17977,GST-1267,2024-04-18,2024-06-12,2024-06-15,RT_STQ,RC_NRF,CH_EXP,Group,Checked-Out,4905.6,1,1,0
RES-17978,GST-1666,2024-01-11,2024-01-30,2024-02-03,RT_STE,RC_CORP,CH_BDC,Wholesale,Checked-Out,48323.6,1,2,0
RES-17979,GST-0409,2024-03-24,2024-04-22,2024-04-27,RT_STQ,RC_AAA,CH_GDS,Leisure,Checked-Out,11847.6,1,1,0
RES-17980,GST-1049,2024-10-24,2024-11-25,2024-11-29,RT_DLK,RC_RACK,CH_BDC,Wholesale,Checked-Out,22885.2,1,1,3
RES-17981,GST-1939,2024-03-20,2024-05-03,2024-05-04,RT_STQ,RC_PROMO,CH_EXP,Transient,Checked-Out,2161.04,1,2,2
RES-17982,GST-0498,2024-10-25,2024-11-08,2024-11-10,RT_OCV,RC_NRF,CH_BDC,Wholesale,Checked-Out,10736.96,1,1,0
RES-17983,GST-0613,2024-12-17,2024-12-27,2024-12-30,RT_OCV,RC_CORP,CH_DIR,Leisure,Checked-Out,35778.6,2,1,1
RES-17984,GST-1290,2024-09-04,2024-09-18,2024-09-19,RT_DLK,RC_NRF,CH_GDS,Transient,Checked-Out,3120.0,1,2,3
RES-17985,GST-1414,2024-06-10,2024-07-27,2024-07-30,RT_DLK,RC_AAA,CH_EXP,Group,Checked-Out,12758.85,1,2,0
RES-17986,GST-0700,2024-04-02,2024-05-28,2024-06-02,RT_STQ,RC_RACK,CH_BDC,Leisure,Checked-Out,10820.0,1,1,0
RES-17987,GST-1485,2024-09-22,2024-10-28,2024-10-29,RT_OCV,RC_RACK,CH_BDC,Business,Cancelled,0,1,2,0
RES-17988,GST-0901,2024-07-08,2024-08-05,2024-08-09,RT_STQ,RC_CORP,CH_DIR,Leisure,Checked-Out,14175.2,1,1,0
RES-17989,GST-1229,2024-11-10,2024-11-25,2024-11-26,RT_OCV,RC_RACK,CH_DIR,Business,Checked-Out,6988.8,1,1,1
RES-17990,GST-0585,2024-03-15,2024-03-16,2024-03-17,RT_STQ,RC_CORP,CH_WAL,Business,Checked-Out,2515.0,1,2,0
RES-17991,GST-0886,2024-04-02,2024-04-13,2024-04-16,RT_STE,RC_RACK,CH_GDS,Leisure,Checked-Out,17920.8,1,1,0
RES-17992,GST-1572,2024-02-15,2024-04-03,2024-04-07,RT_DLK,RC_AAA,CH_EXP,Leisure,Checked-Out,13043.52,1,2,1
RES-17993,GST-1700,2024-03-25,2024-04-12,2024-04-14,RT_STE,RC_RACK,CH_EXP,Business,Checked-Out,13358.4,1,2,1
RES-17994,GST-0858,2024-02-16,2024-03-04,2024-03-09,RT_OCV,RC_RACK,CH_EXP,Leisure,Checked-Out,28015.0,1,1,0
RES-17995,GST-0637,2024-02-24,2024-03-28,2024-03-31,RT_DLK,RC_RACK,CH_EXP,Leisure,Cancelled,0,1,1,0
RES-17996,GST-1106,2024-04-05,2024-06-02,2024-06-03,RT_STQ,RC_AAA,CH_EXP,Transient,Cancelled,0,2,1,1
RES-17997,GST-0728,2024-10-18,2024-11-24,2024-11-26,RT_DLK,RC_NRF,CH_EXP,Business,Checked-Out,8902.4,1,1,0
RES-17998,GST-1306,2024-02-27,2024-02-27,2024-02-28,RT_STQ,RC_AAA,CH_WAL,Transient,Checked-Out,12285.0,3,3,0
RES-17999,GST-0572,2024-02-28,2024-04-09,2024-04-12,RT_OCV,RC_RACK,CH_EXP,Transient,Checked-Out,13022.4,1,1,0
RES-18000,GST-1103,2024-01-01,2024-02-18,2024-02-22,RT_STQ,RC_RACK,CH_BDC,Leisure,Checked-Out,17404.4,1,1,0
RES-18001,GST-0495,2024-06-05,2024-06-25,2024-06-27,RT_DLK,RC_NRF,CH_BDC,Leisure,Checked-Out,4811.52,1,2,0
RES-18002,GST-1237,2024-01-26,2024-03-23,2024-03-28,RT_STQ,RC_AAA,CH_EXP,Leisure,No-Show,9396.0,3,1,0
RES-18003,GST-0742,2024-01-20,2024-03-05,2024-03-09,RT_STQ,RC_NRF,CH_EXP,Leisure,Checked-Out,8553.6,1,1,3
RES-18004,GST-0083,2024-04-21,2024-05-07,2024-05-12,RT_OCV,RC_RACK,CH_EXP,Leisure,Checked-Out,25092.0,1,2,0
RES-18005,GST-0410,2024-07-24,2024-08-21,2024-08-23,RT_STQ,RC_NRF,CH_EXP,Business,Checked-Out,6545.76,1,1,0
RES-18006,GST-1703,2024-04-22,2024-06-15,2024-06-16,RT_DLK,RC_RACK,CH_BDC,Transient,Cancelled,0,1,1,0
RES-18007,GST-0659,2024-10-15,2024-10-24,2024-10-25,RT_STQ,RC_AAA,CH_DIR,Business,Checked-Out,2293.2,1,1,0
RES-18008,GST-1589,2024-03-05,2024-04-27,2024-04-29,RT_OCV,RC_RACK,CH_BDC,Leisure,Checked-Out,7769.6,1,1,0
RES-18009,GST-0921,2024-06-26,2024-07-12,2024-07-15,RT_STQ,RC_AAA,CH_GDS,Transient,Checked-Out,8796.06,1,1,0
RES-18010,GST-0814,2024-12-11,2024-12-27,2024-12-28,RT_STQ,RC_AAA,CH_BDC,Business,Checked-Out,4062.24,1,1,0
RES-18011,GST-1453,2024-04-08,2024-04-23,2024-04-28,RT_STQ,RC_RACK,CH_DIR,Leisure,Checked-Out,10100.0,1,1,0
RES-18012,GST-1135,2024-02-22,2024-02-22,2024-02-23,RT_STQ,RC_RACK,CH_WAL,Business,Checked-Out,4080.7,1,1,2
RES-18013,GST-0371,2024-07-06,2024-08-01,2024-08-03,RT_STQ,RC_AAA,CH_BDC,Transient,Checked-Out,7244.64,1,1,1
RES-18014,GST-1875,2024-02-24,2024-04-17,2024-04-19,RT_DLK,RC_NRF,CH_BDC,Transient,Checked-Out,12362.24,2,4,0
RES-18015,GST-1535,2024-04-28,2024-05-30,2024-06-02,RT_DLK,RC_CORP,CH_DIR,Leisure,Checked-Out,9624.0,1,2,2
RES-18016,GST-1925,2024-05-07,2024-05-21,2024-05-22,RT_STQ,RC_CORP,CH_GDS,Business,Checked-Out,2404.8,1,2,0
RES-18017,GST-0004,2024-04-11,2024-05-01,2024-05-04,RT_OCV,RC_CORP,CH_EXP,Transient,Checked-Out,11522.4,1,2,0
RES-18018,GST-0645,2024-12-03,2024-12-20,2024-12-22,RT_STQ,RC_RACK,CH_DIR,Business,Checked-Out,7620.6,1,1,0
RES-18019,GST-1442,2024-08-24,2024-08-24,2024-08-27,RT_DLK,RC_CORP,CH_WAL,Transient,Checked-Out,18977.4,1,1,2
RES-18020,GST-1419,2024-01-10,2024-01-25,2024-01-31,RT_DLK,RC_RACK,CH_BDC,Group,Checked-Out,33579.0,1,2,0
RES-18021,GST-0222,2024-05-15,2024-06-08,2024-06-10,RT_OCV,RC_PROMO,CH_EXP,Business,Checked-Out,6298.16,1,2,1
RES-18022,GST-0693,2024-07-22,2024-07-22,2024-07-25,RT_DLK,RC_NRF,CH_WAL,Leisure,Checked-Out,50057.28,4,2,0
RES-18023,GST-1628,2024-07-15,2024-07-30,2024-08-02,RT_STQ,RC_CORP,CH_EXP,Transient,Checked-Out,13568.1,1,1,1
RES-18024,GST-0276,2024-12-04,2024-12-04,2024-12-08,RT_OCV,RC_RACK,CH_WAL,Leisure,Checked-Out,27128.4,1,2,1
RES-18025,GST-0343,2024-04-23,2024-05-09,2024-05-10,RT_DLK,RC_NRF,CH_DIR,Business,Checked-Out,2639.36,1,2,0
RES-18026,GST-1242,2024-06-28,2024-08-02,2024-08-05,RT_DLK,RC_NRF,CH_BDC,Leisure,Cancelled,0,1,1,3
RES-18027,GST-1363,2024-06-25,2024-07-12,2024-07-15,RT_STQ,RC_RACK,CH_GDS,Wholesale,Checked-Out,11411.4,1,2,0
RES-18028,GST-0939,2024-01-01,2024-01-17,2024-01-18,RT_OCV,RC_PROMO,CH_DIR,Business,Checked-Out,5561.47,1,2,0
RES-18029,GST-0688,2024-04-01,2024-04-16,2024-04-17,RT_DLK,RC_CORP,CH_DIR,Business,Checked-Out,3292.0,1,2,0
RES-18030,GST-0800,2024-01-01,2024-01-31,2024-02-02,RT_STQ,RC_NRF,CH_EXP,Business,Checked-Out,6641.44,1,2,0
RES-18031,GST-1277,2024-07-22,2024-08-09,2024-08-13,RT_STE,RC_AAA,CH_BDC,Leisure,Checked-Out,50787.36,1,2,1
RES-18032,GST-1555,2024-05-28,2024-07-25,2024-07-28,RT_STQ,RC_RACK,CH_BDC,Wholesale,Checked-Out,12394.2,1,2,0
RES-18033,GST-0463,2024-03-31,2024-04-26,2024-04-30,RT_STQ,RC_NRF,CH_EXP,Leisure,Checked-Out,6958.08,1,1,0
RES-18034,GST-1037,2024-10-16,2024-12-03,2024-12-06,RT_STQ,RC_NRF,CH_EXP,Transient,Cancelled,0,1,1,2
RES-18035,GST-0916,2024-10-26,2024-12-08,2024-12-11,RT_DLK,RC_RACK,CH_EXP,Transient,Checked-Out,14812.2,1,2,0
RES-18036,GST-0290,2024-08-30,2024-10-10,2024-10-11,RT_OCV,RC_PROMO,CH_EXP,Business,Checked-Out,4403.0,1,1,0
RES-18037,GST-0180,2024-04-01,2024-05-16,2024-05-18,RT_STQ,RC_NRF,CH_BDC,Leisure,Checked-Out,3257.6,1,1,1
RES-18038,GST-0879,2024-06-23,2024-06-24,2024-06-26,RT_OCV,RC_CORP,CH_WAL,Transient,Checked-Out,9424.0,1,1,0
RES-18039,GST-1037,2024-03-04,2024-03-26,2024-03-29,RT_ACC,RC_CORP,CH_EXP,Leisure,Checked-Out,9174.0,1,1,2
RES-18040,GST-0359,2024-05-13,2024-05-21,2024-05-23,RT_DLK,RC_NRF,CH_GDS,Transient,Checked-Out,6324.48,1,1,0
RES-18041,GST-1774,2024-09-10,2024-10-18,2024-10-23,RT_STQ,RC_NRF,CH_DIR,Leisure,Checked-Out,13836.0,1,1,0
